id,anios_estudiados,barrio,categoria_de_trabajo,edad,educacion_alcanzada,estado_marital,ganancia_perdida_declarada_bolsa_argentina,genero,horas_trabajo_registradas,religion,representatividad_poblacional,rol_familiar_registrado,trabajo
2814,13,Palermo,relacion_de_dependencia,26,4_anio,sin_matrimonio,0,mujer,40,ateismo,223558,soltero_a,soporte_tecnico
2815,13,Palermo,empleadao_estatal,63,4_anio,viudo_a,0,mujer,40,cristianismo,160473,sin_familia,entretenimiento
2816,14,Palermo,relacion_de_dependencia,51,5_anio,matrimonio_civil,7298,hombre,40,cristianismo,150999,casado,reparador
2817,13,Palermo,relacion_de_dependencia,41,4_anio,matrimonio_civil,0,hombre,40,cristianismo,230961,casado,entretenimiento
2818,14,Palermo,relacion_de_dependencia,71,5_anio,viudo_a,-1429,hombre,40,cristianismo,169114,sin_familia,profesional_especializado
2819,17,Palermo,relacion_de_dependencia,39,universidad_3_anio,matrimonio_civil,0,hombre,70,cristianismo,301070,casado,directivo_gerente
2820,14,Palermo,relacion_de_dependencia,23,5_anio,matrimonio_civil,0,hombre,50,cristianismo,163687,casado,directivo_gerente
2821,13,Palermo,relacion_de_dependencia,35,4_anio,sin_matrimonio,0,hombre,40,cristianismo,180419,sin_familia,inspector
2822,12,Palermo,relacion_de_dependencia,18,3_anio,sin_matrimonio,0,hombre,4,cristianismo,114828,con_hijos,inspector
2823,14,Palermo,relacion_de_dependencia,44,5_anio,matrimonio_civil,0,hombre,40,cristianismo,208606,casado,inspector
2824,14,Palermo,relacion_de_dependencia,19,5_anio,sin_matrimonio,0,mujer,25,cristianismo,165977,con_hijos,ventas
2825,13,Palermo,relacion_de_dependencia,28,4_anio,sin_matrimonio,0,hombre,40,cristianismo,110408,con_hijos,reparador
2826,17,Palermo,relacion_de_dependencia,41,universidad_3_anio,matrimonio_civil,0,hombre,40,cristianismo,266047,casado,reparador
2827,13,Palermo,relacion_de_dependencia,52,4_anio,matrimonio_civil,0,hombre,40,cristianismo,176124,casado,soporte_tecnico
2828,10,Palermo,relacion_de_dependencia,27,1_anio,sin_matrimonio,0,hombre,75,cristianismo,144063,soltero_a,reparador
2829,17,Palermo,responsable_inscripto,29,universidad_3_anio,matrimonio_civil,0,hombre,35,cristianismo,446724,casado,directivo_gerente
2830,17,Palermo,relacion_de_dependencia,59,universidad_3_anio,viudo_a,0,mujer,40,cristianismo,357118,sin_familia,directivo_gerente
2831,13,Palermo,monotibutista,47,4_anio,sin_matrimonio,0,hombre,60,cristianismo,102388,con_hijos,transporte
2832,18,Palermo,relacion_de_dependencia,27,universidad_4_anio,sin_matrimonio,0,hombre,45,cristianismo,191515,sin_familia,profesional_especializado
2833,13,Palermo,relacion_de_dependencia,31,4_anio,divorciado,3325,hombre,40,cristianismo,94413,otro,reparador
2834,14,Palermo,empleadao_estatal,42,5_anio,matrimonio_civil,7688,hombre,45,cristianismo,32627,casado,reparador
2835,11,Palermo,relacion_de_dependencia,37,2_anio,separado,0,mujer,40,judaismo,218249,soltero_a,entretenimiento
2836,13,Palermo,relacion_de_dependencia,38,4_anio,divorciado,0,mujer,40,cristianismo,308798,soltero_a,ventas
2837,13,Palermo,relacion_de_dependencia,24,4_anio,sin_matrimonio,0,hombre,25,cristianismo,199005,con_hijos,otros
2838,18,Palermo,empleado_provincial,29,universidad_4_anio,sin_matrimonio,0,hombre,40,cristianismo,108432,sin_familia,profesional_especializado
2839,13,Palermo,monotibutista,47,4_anio,matrimonio_civil,0,hombre,35,cristianismo,149218,casado,reparador
2840,13,Palermo,relacion_de_dependencia,26,4_anio,matrimonio_civil,0,mujer,40,judaismo,552529,casada,inspector
2841,14,Flores,relacion_de_dependencia,43,5_anio,matrimonio_civil,0,hombre,45,cristianismo,222596,casado,reparador
2842,13,Palermo,relacion_de_dependencia,31,4_anio,matrimonio_civil,0,hombre,40,budismo,168961,casado,reparador
2843,13,Palermo,relacion_de_dependencia,37,4_anio,matrimonio_civil,0,hombre,40,cristianismo,206951,casado,reparador
2844,6,Belgrano,relacion_de_dependencia,41,5-6_grado,matrimonio_civil,0,hombre,30,cristianismo,386236,casado,sector_primario
2845,14,Palermo,relacion_de_dependencia,20,5_anio,sin_matrimonio,0,hombre,25,cristianismo,196388,con_hijos,inspector
2846,15,Balvanera,relacion_de_dependencia,32,universidad_1_anio,sin_matrimonio,0,mujer,35,cristianismo,162675,con_hijos,entretenimiento
2847,13,Palermo,relacion_de_dependencia,38,4_anio,matrimonio_civil,0,hombre,45,cristianismo,187847,casado,directivo_gerente
2848,13,Palermo,relacion_de_dependencia,39,4_anio,matrimonio_civil,0,hombre,38,cristianismo,186934,casado,reparador
2849,8,Palermo,,75,7-8_grado,separado,0,hombre,50,cristianismo,27663,sin_familia,
2850,13,Palermo,relacion_de_dependencia,27,4_anio,matrimonio_civil,0,hombre,43,cristianismo,180271,casado,inspector
2851,17,Recoleta,relacion_de_dependencia,35,universidad_3_anio,sin_matrimonio,0,hombre,40,cristianismo,215503,con_hijos,profesional_especializado
2852,17,Palermo,relacion_de_dependencia,40,universidad_3_anio,matrimonio_civil,0,hombre,50,cristianismo,110862,casado,ventas
2853,14,Palermo,relacion_de_dependencia,28,5_anio,viudo_a,0,hombre,60,cristianismo,197905,con_hijos,reparador
2854,13,Belgrano,relacion_de_dependencia,25,4_anio,sin_matrimonio,-2001,mujer,40,cristianismo,355124,sin_familia,inspector
2855,13,Palermo,monotibutista,29,4_anio,matrimonio_civil,0,hombre,40,cristianismo,109621,casado,reparador
2856,15,Palermo,relacion_de_dependencia,50,universidad_1_anio,sin_matrimonio,0,hombre,40,cristianismo,194995,sin_familia,ventas
2857,13,Palermo,relacion_de_dependencia,42,4_anio,sin_matrimonio,0,hombre,55,judaismo,137136,sin_familia,directivo_gerente
2858,11,Palermo,relacion_de_dependencia,47,2_anio,divorciado,0,mujer,40,judaismo,67229,sin_familia,transporte
2859,13,Palermo,relacion_de_dependencia,44,4_anio,matrimonio_civil,0,hombre,40,cristianismo,197033,casado,entretenimiento
2860,17,Palermo,empleado_municipal,27,universidad_3_anio,sin_matrimonio,3325,mujer,25,cristianismo,187746,con_hijos,profesional_especializado
2861,13,Palermo,relacion_de_dependencia,40,4_anio,matrimonio_civil,0,hombre,40,cristianismo,98211,casado,reparador
2862,13,Palermo,relacion_de_dependencia,25,4_anio,matrimonio_civil,0,hombre,30,cristianismo,54298,casado,ventas
2863,14,Palermo,monotibutista,48,5_anio,matrimonio_civil,-1485,hombre,50,cristianismo,49275,casado,sector_primario
2864,15,Palermo,relacion_de_dependencia,22,universidad_1_anio,sin_matrimonio,0,hombre,50,cristianismo,237386,sin_familia,profesional_especializado
2865,14,Palermo,relacion_de_dependencia,40,5_anio,divorciado,0,hombre,40,cristianismo,67243,sin_familia,soporte_tecnico
2866,13,Chacarita,relacion_de_dependencia,46,4_anio,separado,0,hombre,2,cristianismo,168191,sin_familia,reparador
2867,14,Parque Chas,relacion_de_dependencia,25,5_anio,separado,0,mujer,40,otro,132327,otro,entretenimiento
2868,11,Palermo,relacion_de_dependencia,17,2_anio,sin_matrimonio,0,hombre,25,cristianismo,175109,con_hijos,otros
2869,13,Palermo,empleado_provincial,61,4_anio,viudo_a,0,mujer,40,cristianismo,224638,sin_familia,entretenimiento
2870,17,Palermo,relacion_de_dependencia,23,universidad_3_anio,sin_matrimonio,0,mujer,20,cristianismo,128487,sin_familia,profesional_especializado
2871,13,Palermo,relacion_de_dependencia,30,4_anio,matrimonio_civil,0,hombre,45,cristianismo,179747,casado,reparador
2872,17,Palermo,relacion_de_dependencia,46,universidad_3_anio,sin_matrimonio,0,mujer,44,judaismo,195416,sin_familia,profesional_especializado
2873,8,Palermo,relacion_de_dependencia,37,7-8_grado,matrimonio_civil,0,hombre,50,cristianismo,176949,casado,reparador
2874,17,Palermo,relacion_de_dependencia,31,universidad_3_anio,sin_matrimonio,0,hombre,48,cristianismo,114691,sin_familia,ventas
2875,14,Palermo,empleado_provincial,27,5_anio,sin_matrimonio,0,hombre,40,cristianismo,122540,otro,reparador
2876,13,Palermo,relacion_de_dependencia,36,4_anio,matrimonio_civil,0,mujer,30,cristianismo,93461,casada,reparador
2877,13,Palermo,relacion_de_dependencia,45,4_anio,matrimonio_civil,0,hombre,45,cristianismo,54098,casado,directivo_gerente
2878,13,Palermo,relacion_de_dependencia,22,4_anio,sin_matrimonio,0,hombre,40,cristianismo,333838,sin_familia,entretenimiento
2879,13,Palermo,relacion_de_dependencia,34,4_anio,matrimonio_civil,0,hombre,45,cristianismo,174789,casado,ventas
2880,10,Parque Avellaneda,relacion_de_dependencia,70,1_anio,viudo_a,0,mujer,40,cristianismo,227515,soltero_a,transporte
2881,17,Palermo,empleadao_estatal,45,universidad_3_anio,matrimonio_civil,7688,hombre,50,cristianismo,391585,casado,seguridad
2882,10,Palermo,relacion_de_dependencia,23,1_anio,matrimonio_civil,0,hombre,10,cristianismo,83315,casado,limpiador
2883,14,Palermo,relacion_de_dependencia,22,5_anio,sin_matrimonio,0,mujer,35,cristianismo,213310,con_hijos,otros
2884,14,Palermo,relacion_de_dependencia,47,5_anio,matrimonio_civil,0,hombre,40,cristianismo,127303,casado,ventas
2885,6,Belgrano,relacion_de_dependencia,29,5-6_grado,sin_matrimonio,0,hombre,35,cristianismo,255476,otro,otros
2886,17,,relacion_de_dependencia,40,universidad_3_anio,matrimonio_civil,0,hombre,40,budismo,320451,casado,soporte_tecnico
2887,14,Palermo,relacion_de_dependencia,33,5_anio,separado,0,hombre,40,cristianismo,454717,sin_familia,otros
2888,13,Palermo,relacion_de_dependencia,23,4_anio,sin_matrimonio,0,mujer,35,cristianismo,374474,con_hijos,otros
2889,13,Palermo,relacion_de_dependencia,19,4_anio,sin_matrimonio,0,hombre,40,cristianismo,78401,con_hijos,otros
2890,13,Palermo,relacion_de_dependencia,58,4_anio,matrimonio_civil,0,hombre,40,cristianismo,168887,casado,limpiador
2891,17,Palermo,relacion_de_dependencia,55,universidad_3_anio,matrimonio_civil,0,hombre,20,cristianismo,254711,casado,ventas
2892,14,Palermo,relacion_de_dependencia,23,5_anio,sin_matrimonio,0,mujer,20,cristianismo,196678,con_hijos,ventas
2893,13,Palermo,relacion_de_dependencia,53,4_anio,matrimonio_civil,0,mujer,45,cristianismo,217201,casada,reparador
2894,12,Palermo,relacion_de_dependencia,24,3_anio,sin_matrimonio,0,hombre,30,cristianismo,160398,con_hijos,sector_primario
2895,15,Palermo,relacion_de_dependencia,43,universidad_1_anio,matrimonio_civil,-1902,hombre,42,cristianismo,288829,casado,seguridad
2896,14,Palermo,relacion_de_dependencia,20,5_anio,sin_matrimonio,0,mujer,20,cristianismo,185706,sin_familia,ventas
2897,16,Palermo,relacion_de_dependencia,22,universidad_2_anio,sin_matrimonio,0,mujer,37,cristianismo,201615,otro,entretenimiento
2898,14,Palermo,relacion_de_dependencia,48,5_anio,matrimonio_civil,0,hombre,40,judaismo,157092,casado,transporte
2899,11,Palermo,relacion_de_dependencia,45,2_anio,sin_matrimonio,0,mujer,35,judaismo,130561,sin_familia,ventas
2900,13,Palermo,relacion_de_dependencia,33,4_anio,matrimonio_civil,0,hombre,40,cristianismo,202450,casado,inspector
2901,13,Palermo,relacion_de_dependencia,32,4_anio,sin_matrimonio,0,hombre,40,cristianismo,303942,sin_familia,inspector
2902,18,Palermo,empleado_municipal,44,universidad_4_anio,sin_matrimonio,10520,mujer,60,cristianismo,339346,sin_familia,directivo_gerente
2903,14,Palermo,,21,5_anio,sin_matrimonio,0,hombre,30,cristianismo,234838,con_hijos,
2904,17,Palermo,relacion_de_dependencia,42,universidad_3_anio,matrimonio_civil,0,hombre,40,cristianismo,38389,casado,entretenimiento
2905,13,Palermo,relacion_de_dependencia,35,4_anio,matrimonio_civil,0,hombre,60,cristianismo,147548,casado,transporte
2906,20,Palermo,monotibutista,62,universiada_6_anio,viudo_a,0,mujer,40,cristianismo,116626,sin_familia,directivo_gerente
2907,18,Palermo,empleado_municipal,46,universidad_4_anio,matrimonio_civil,0,mujer,65,cristianismo,110110,casada,profesional_especializado
2908,16,Palermo,relacion_de_dependencia,44,universidad_2_anio,divorciado,0,hombre,60,cristianismo,230478,sin_familia,directivo_gerente
2909,14,Belgrano,relacion_de_dependencia,28,5_anio,matrimonio_civil,0,hombre,40,cristianismo,398220,casado,inspector
2910,16,Palermo,monotibutista,38,universidad_2_anio,divorciado,0,mujer,20,cristianismo,187346,soltero_a,otros
2911,10,Palermo,monotibutista,59,1_anio,matrimonio_civil,0,hombre,40,cristianismo,175827,casado,reparador
2912,14,Palermo,relacion_de_dependencia,37,5_anio,divorciado,-1980,hombre,55,cristianismo,211494,sin_familia,directivo_gerente
2913,15,Palermo,relacion_de_dependencia,59,universidad_1_anio,matrimonio_civil,0,hombre,45,cristianismo,105745,casado,inspector
2914,14,Palermo,relacion_de_dependencia,55,5_anio,divorciado,-1504,hombre,40,cristianismo,237428,sin_familia,directivo_gerente
2915,13,Palermo,relacion_de_dependencia,40,4_anio,sin_matrimonio,14344,hombre,40,judaismo,200766,sin_familia,inspector
2916,14,Palermo,empleado_provincial,22,5_anio,sin_matrimonio,0,mujer,32,cristianismo,24896,sin_familia,profesional_especializado
2917,17,Palermo,relacion_de_dependencia,35,universidad_3_anio,matrimonio_civil,0,hombre,50,cristianismo,107164,casado,directivo_gerente
2918,15,Recoleta,relacion_de_dependencia,42,universidad_1_anio,matrimonio_civil,0,hombre,40,cristianismo,202083,casado,profesional_especializado
2919,18,Palermo,empleado_provincial,45,universidad_4_anio,divorciado,0,mujer,70,cristianismo,53768,sin_familia,directivo_gerente
2920,10,Palermo,relacion_de_dependencia,48,1_anio,sin_matrimonio,0,hombre,40,cristianismo,159577,sin_familia,inspector
2921,8,Palermo,,76,7-8_grado,divorciado,0,mujer,7,cristianismo,209674,sin_familia,
2922,14,Palermo,relacion_de_dependencia,21,5_anio,sin_matrimonio,0,mujer,18,cristianismo,309348,sin_familia,otros
2923,17,Palermo,relacion_de_dependencia,31,universidad_3_anio,matrimonio_civil,0,hombre,45,cristianismo,206046,casado,directivo_gerente
2924,17,Palermo,monotibutista,65,universidad_3_anio,divorciado,0,mujer,35,cristianismo,227531,sin_familia,otros
2925,13,Almagro,monotibutista,46,4_anio,pareja_no_presente,0,hombre,45,budismo,135339,sin_familia,reparador
2926,11,Palermo,relacion_de_dependencia,18,2_anio,sin_matrimonio,0,hombre,20,cristianismo,155503,con_hijos,otros
2927,18,Palermo,monotibutista,65,universidad_4_anio,pareja_no_presente,7978,mujer,40,cristianismo,176835,sin_familia,profesional_especializado
2928,14,Palermo,relacion_de_dependencia,18,5_anio,sin_matrimonio,0,mujer,40,cristianismo,163067,con_hijos,seguridad
2929,14,La Boca,relacion_de_dependencia,35,5_anio,sin_matrimonio,0,mujer,44,otro,212607,soltero_a,entretenimiento
2930,19,Palermo,responsable_inscripto,53,universiada_5_anio,matrimonio_civil,15024,hombre,45,cristianismo,162381,casado,profesional_especializado
2931,14,Palermo,relacion_de_dependencia,34,5_anio,matrimonio_civil,0,mujer,40,cristianismo,195890,casada,profesional_especializado
2932,10,Palermo,empleadao_estatal,33,1_anio,sin_matrimonio,0,mujer,40,judaismo,49358,soltero_a,otros
2933,15,Flores,relacion_de_dependencia,28,universidad_1_anio,matrimonio_civil,0,hombre,40,cristianismo,136077,casado,reparador
2934,13,Palermo,relacion_de_dependencia,43,4_anio,matrimonio_civil,0,hombre,40,cristianismo,119297,casado,otros
2935,15,Palermo,relacion_de_dependencia,52,universidad_1_anio,viudo_a,0,mujer,13,cristianismo,48947,soltero_a,otros
2936,13,Palermo,monotibutista,49,4_anio,divorciado,0,hombre,70,cristianismo,32825,sin_familia,transporte
2937,14,Palermo,empleado_provincial,21,5_anio,sin_matrimonio,0,mujer,38,cristianismo,82847,sin_familia,directivo_gerente
2938,13,Palermo,relacion_de_dependencia,61,4_anio,matrimonio_civil,0,hombre,50,cristianismo,119684,casado,otros
2939,9,Palermo,relacion_de_dependencia,54,9_grado,divorciado,0,hombre,24,cristianismo,264143,sin_familia,limpiador
2940,8,Palermo,relacion_de_dependencia,45,7-8_grado,sin_matrimonio,0,hombre,10,cristianismo,30690,sin_familia,otros
2941,17,Palermo,relacion_de_dependencia,24,universidad_3_anio,sin_matrimonio,0,hombre,40,cristianismo,113631,sin_familia,otros
2942,13,Palermo,relacion_de_dependencia,26,4_anio,sin_matrimonio,0,hombre,40,cristianismo,366889,sin_familia,transporte
2943,15,Palermo,relacion_de_dependencia,40,universidad_1_anio,sin_matrimonio,0,mujer,50,cristianismo,393962,sin_familia,profesional_especializado
2944,17,Palermo,relacion_de_dependencia,48,universidad_3_anio,separado,0,hombre,65,cristianismo,165484,sin_familia,ventas
2945,14,Palermo,empleadao_estatal,40,5_anio,matrimonio_civil,-1887,hombre,40,cristianismo,90737,casado,entretenimiento
2946,17,Palermo,relacion_de_dependencia,34,universidad_3_anio,matrimonio_civil,0,hombre,60,cristianismo,379798,casado,ventas
2947,18,Palermo,relacion_de_dependencia,29,universidad_4_anio,sin_matrimonio,0,hombre,40,cristianismo,190911,sin_familia,directivo_gerente
2948,11,San Isidro,relacion_de_dependencia,25,2_anio,matrimonio_civil,0,hombre,40,budismo,72887,casado,reparador
2949,13,Palermo,relacion_de_dependencia,65,4_anio,viudo_a,0,mujer,15,cristianismo,192309,sin_familia,otros
2950,13,Palermo,monotibutista,58,4_anio,matrimonio_civil,0,hombre,40,cristianismo,98361,casado,reparador
2951,20,Palermo,relacion_de_dependencia,47,universiada_6_anio,divorciado,0,mujer,29,cristianismo,121253,soltero_a,profesional_especializado
2952,17,Palermo,empleado_provincial,56,universidad_3_anio,matrimonio_civil,-1902,hombre,48,cristianismo,270859,casado,profesional_especializado
2953,13,Liniers,monotibutista,26,4_anio,divorciado,0,mujer,40,cristianismo,223705,soltero_a,otros
2954,18,Palermo,relacion_de_dependencia,45,universidad_4_anio,matrimonio_civil,-1977,hombre,60,cristianismo,125892,casado,directivo_gerente
2955,13,Palermo,monotibutista,37,4_anio,matrimonio_civil,0,hombre,40,cristianismo,202683,casado,profesional_especializado
2956,13,Palermo,,58,4_anio,matrimonio_civil,7298,mujer,40,cristianismo,99131,casada,
2957,13,Palermo,relacion_de_dependencia,56,4_anio,divorciado,0,mujer,40,cristianismo,197577,sin_familia,otros
2958,13,Palermo,trabajo_voluntariado,19,4_anio,sin_matrimonio,0,hombre,10,cristianismo,43627,con_hijos,otros
2959,15,Palermo,relacion_de_dependencia,37,universidad_1_anio,sin_matrimonio,0,hombre,40,cristianismo,175185,sin_familia,limpiador
2960,14,Palermo,relacion_de_dependencia,19,5_anio,sin_matrimonio,0,mujer,20,cristianismo,377405,sin_familia,directivo_gerente
2961,18,Palermo,relacion_de_dependencia,24,universidad_4_anio,sin_matrimonio,0,hombre,25,cristianismo,47541,sin_familia,transporte
2962,14,Palermo,relacion_de_dependencia,36,5_anio,matrimonio_civil,0,mujer,30,cristianismo,218729,con_hijos,entretenimiento
2963,17,Palermo,empleado_municipal,26,universidad_3_anio,sin_matrimonio,0,mujer,50,cristianismo,197430,sin_familia,profesional_especializado
2964,14,Palermo,relacion_de_dependencia,57,5_anio,matrimonio_civil,0,hombre,84,cristianismo,259010,casado,transporte
2965,13,Palermo,relacion_de_dependencia,49,4_anio,matrimonio_civil,0,hombre,50,cristianismo,121124,casado,profesional_especializado
2966,14,Palermo,,21,5_anio,sin_matrimonio,0,hombre,40,cristianismo,334593,sin_familia,
